,TF,Target,Mode,PMID,TF_age,Tg_age
4207,Pitx2,Tbx15,Activation,20129917,Eumetazoa,Opisthokonta
4208,Pitx2,Tbx2,Repression,20129917,Eumetazoa,Eumetazoa
4209,Pitx2,Tbx4,Activation,20129917,Eumetazoa,Eumetazoa
4210,Pitx2,Tbx5,Repression,20129917,Eumetazoa,Eumetazoa
4211,Pitx2,Tbx6,Repression,20129917,Eumetazoa,Eumetazoa
4212,Pitx2,Tpt1,Activation,20816801,Eumetazoa,Vertebrata
4213,Pitx3,Aldh1a1,Unknown,17592014,Eumetazoa,Eumetazoa
4214,Pitx3,Bdnf,Activation,23145024,Eumetazoa,Eumetazoa
4215,Pitx3,En1,Activation,23863478,Eumetazoa,Eumetazoa
4216,Pitx3,Foxe3,Activation,24307298,Eumetazoa,Vertebrata
4217,Pitx3,Slc18a2,Activation,19780901,Eumetazoa,Eumetazoa
4218,Pitx3,Slc6a3,Activation,19780901,Eumetazoa,Eumetazoa
4219,Pknox1,Pbx2,Activation,18560600,Eumetazoa,Eukaryota
4220,Pknox1,Pgk2,Activation,17875925,Eumetazoa,Euk+Bac
4221,Pknox1,Ptpn6,Activation,20864515,Eukaryota,Vertebrata
4222,Pknox1,Syp,Activation,20864515,Eukaryota,Eumetazoa
4223,Plag1,Egr1,Activation,21858056,Eukaryota,Mammalia
4224,Plag1,Fas,Unknown,23690029,Eukaryota,Cellular_organisms
4225,Plag1,Igf2,Activation,11888928,Eumetazoa,Eumetazoa
4226,Plag1,Nkx3-1,Unknown,23690029,Eumetazoa,Eukaryota
4227,Plag1,Tnfrsf10b,Unknown,23690029,Eumetazoa,Cellular_organisms
4228,Plag1,Trp53,Unknown,23690029,Eumetazoa,Eukaryota
4229,Plagl2,Igf2,Activation,11888928,Eumetazoa,Eumetazoa
4230,Plagl2,Mpl,Activation,21263445,Eumetazoa,Opisthokonta
4231,Plagl2,Sftpc,Activation,17618602,Eumetazoa,Vertebrata
4232,Pml,Mdm2,Unknown,15195100,Eumetazoa,Vertebrata
4233,Pnn,Cdx2,Activation,20637749,Eumetazoa,Vertebrata
4234,Pou1f1,C1qtnf3,Unknown,15157741,Mammalia,Vertebrata
4235,Pou1f1,Gh,Activation,3167985;8316253;9207961,Eukaryota,Opisthokonta
4236,Pou1f1,Gh,Unknown,10549301;22890843,Eumetazoa,Vertebrata
4237,Pou1f1,Ghr,Activation,8370519,Eumetazoa,Vertebrata
4238,Pou1f1,Neurod4,Unknown,17015435,Eumetazoa,Mammalia
4239,Pou1f1,Prl,Activation,22634956;9207961,Eumetazoa,Eumetazoa
4240,Pou1f1,Prl,Unknown,10549301;11874696;9514159;15618287,Eumetazoa,Eumetazoa
4241,Pou1f1,Trh,Unknown,10549301,Eumetazoa,Eumetazoa
4242,Pou1f1,Tshb,Activation,9207961,Eumetazoa,
4243,Pou2af1,Aldh1a7,Activation,12947107,Eumetazoa,
4244,Pou2af1,Btk,Activation,16582106,Eumetazoa,Vertebrata
4245,Pou2af1,Cd79b,Activation,11907094,Vertebrata,Eumetazoa
4246,Pou2af1,Cxcr5,Activation,9786883,Vertebrata,Vertebrata
4247,Pou2af1,Id2,Unknown,19104664,Vertebrata,Vertebrata
4248,Pou2af1,Id3,Unknown,19104664,Vertebrata,Mammalia
4249,Pou2af1,Igh,Unknown,21549311,Vertebrata,Eumetazoa
4250,Pou2af1,Igk,Activation,12230975,Vertebrata,Euk+Bac
4251,Pou2af1,Lgals1,Unknown,16565088,Vertebrata,Eukaryota
4252,Pou2af1,Pou2f1,Activation,19104664,Vertebrata,Vertebrata
4253,Pou2af1,Pou2f2,Activation,19104664,Vertebrata,Vertebrata
4254,Pou2af1,Slc22a1,Unknown,11238890,Vertebrata,Eumetazoa
4255,Pou2af1,Spi1,Activation,8663022,Vertebrata,Eumetazoa
4256,Pou2af1,Spib,Unknown,16861304,Vertebrata,
4257,Pou2f1,Aldh3a1,Unknown,18436815,Vertebrata,Opisthokonta
4258,Pou2f1,Atp11c,Unknown,14762167,Vertebrata,Vertebrata
4259,Pou2f1,Btk,Activation,16582106,Eumetazoa,Eumetazoa
4260,Pou2f1,Cd79a,Unknown,11000405,Eumetazoa,Eumetazoa
4261,Pou2f1,Cd79b,Unknown,10679093;11000405,Eumetazoa,Euk+Bac
4262,Pou2f1,Cdx2,Activation,20876643,Eumetazoa,Vertebrata
4263,Pou2f1,Cdx2,Repression,20637099,Eumetazoa,Eumetazoa
4264,Pou2f1,Csn2,Activation,16965262;17285328,Eumetazoa,Euk+Bac
4265,Pou2f1,Csn2,Unknown,15798204;19266165,Eumetazoa,Vertebrata
4266,Pou2f1,Fam89b,Activation,15024090,Eumetazoa,Eukaryota
4267,Pou2f1,Fam89b,Unknown,19463811;7499253,Eumetazoa,Mammalia
4268,Pou2f1,Gadd45a,Repression,23580612,Eumetazoa,Vertebrata
4269,Pou2f1,Gnrh1,Activation,7565769,Eumetazoa,Eumetazoa
4270,Pou2f1,Gnrh1,Unknown,10553688;10674395,Eumetazoa,Eumetazoa
