TF,Target,Mode,PMID,Tf_age,Tg_age,Tg_age_int,TF_age_int,age_length,TF_ID,Target_ID
Sp1,Ndrg1,Unknown,17909017,Opisthokonta,Eukaryota,2,3,1,20683,17988
Sp1,Nes,Unknown,15135078,Opisthokonta,Eukaryota,2,3,1,20683,18008
Sp1,Nf1,Unknown,10435592,Opisthokonta,Eukaryota,2,3,1,20683,18015
Sp1,Nfatc1,Unknown,18156209,Opisthokonta,Amniota,6,3,3,20683,18018
Sp1,Ngb,Unknown,22239089,Opisthokonta,cellular organisms,1,3,2,20683,64242
Sp1,Ngfr,Repression,21105874,Opisthokonta,Amniota,6,3,3,20683,18053
Sp1,Nos3,Activation,12089157;18252813,Opisthokonta,cellular organisms,1,3,2,20683,18127
Sp1,Nos3,Unknown,15180995,Opisthokonta,cellular organisms,1,3,2,20683,18127
Sp1,Notch1,Unknown,24301524,Opisthokonta,Eukaryota,2,3,1,20683,18128
Sp1,Npr1,Activation,20864529;24451378,Opisthokonta,Eukaryota,2,3,1,20683,18160
Sp1,Nr1h2,Unknown,10675617,Opisthokonta,Eumetazoa,4,3,1,20683,22260
Sp1,Nr1h3,Unknown,10675617,Opisthokonta,Eumetazoa,4,3,1,20683,22259
Sp1,Nr5a1,Unknown,9013759,Opisthokonta,Eumetazoa,4,3,1,20683,26423
Sp1,Nrgn,Activation,21068393,Opisthokonta,Amniota,6,3,3,20683,64011
Sp1,Nrp1,Activation,19590177,Opisthokonta,Eumetazoa,4,3,1,20683,18186
Sp1,Oprd1,Activation,11455020,Opisthokonta,Eumetazoa,4,3,1,20683,18386
Sp1,Oprk1,Unknown,12171913,Opisthokonta,Eumetazoa,4,3,1,20683,18387
Sp1,Oprm1,Activation,12670713,Opisthokonta,Eumetazoa,4,3,1,20683,18390
Sp1,Oprm1,Unknown,9765304,Opisthokonta,Eumetazoa,4,3,1,20683,18390
Sp1,Parg,Unknown,22915039,Opisthokonta,Eukaryota,2,3,1,20683,26430
Sp1,Parp1,Activation,17961220,Opisthokonta,Eukaryota,2,3,1,20683,11545
Sp1,Pcyt1a,Activation,10744779;12794070;15247247,Opisthokonta,cellular organisms,1,3,2,20683,13026
Sp1,Pcyt1a,Repression,16484221,Opisthokonta,cellular organisms,1,3,2,20683,13026
Sp1,Pcyt1a,Unknown,10216289;16157598,Opisthokonta,cellular organisms,1,3,2,20683,13026
Sp1,Pde6a,Unknown,9770645,Opisthokonta,Eukaryota,2,3,1,20683,225600
Sp1,Pde6b,Repression,15781457,Opisthokonta,Eukaryota,2,3,1,20683,18587
Sp1,Pemt,Repression,20150657,Opisthokonta,Eukaryota,2,3,1,20683,18618
Sp1,Pgr,Unknown,20087433,Opisthokonta,Eumetazoa,4,3,1,20683,18667
Sp1,Phgdh,Unknown,15139021,Opisthokonta,cellular organisms,1,3,2,20683,236539
Sp1,Pkd1,Unknown,17890878,Opisthokonta,cellular organisms,1,3,2,20683,18763
Sp1,Pla2g16,Unknown,12054540,Opisthokonta,Vertebrata,5,3,2,20683,225845
Sp1,Plaur,Unknown,7929309,Opisthokonta,Amniota,6,3,3,20683,18793
Sp1,Pld2,Repression,23898047,Opisthokonta,Eukaryota,2,3,1,20683,18806
Sp1,Pou5f1,Unknown,10512200;8152920,Opisthokonta,Eumetazoa,4,3,1,20683,18999
Sp1,Ppm1a,Unknown,10964515,Opisthokonta,Eukaryota,2,3,1,20683,19042
Sp1,Prdx6,Unknown,10395907,Opisthokonta,cellular organisms,1,3,2,20683,11758
Sp1,Prkar2b,Unknown,1332964,Opisthokonta,Eukaryota,2,3,1,20683,19088
Sp1,Prkra,Activation,16339759,Opisthokonta,cellular organisms,1,3,2,20683,23992
Sp1,Proc,Activation,21745612,Opisthokonta,Eumetazoa,4,3,1,20683,19123
Sp1,Ptdss1,Activation,21068393,Opisthokonta,Eukaryota,2,3,1,20683,19210
Sp1,Ptges2,Unknown,17064959,Opisthokonta,Vertebrata,5,3,2,20683,96979
Sp1,Ptgs1,Activation,12089157,Opisthokonta,Eukaryota,2,3,1,20683,19224
Sp1,Ptgs2,Activation,17012241,Opisthokonta,Eukaryota,2,3,1,20683,19225
Sp1,Nectin2,Unknown,16250013,Opisthokonta,Eumetazoa,4,3,1,20683,19294
Sp1,Rac2,Activation,10098607,Opisthokonta,Eukaryota,2,3,1,20683,19354
Sp1,Rac2,Repression,10098607,Opisthokonta,Eukaryota,2,3,1,20683,19354
Sp1,Ren1,Activation,14761860,Opisthokonta,Eukaryota,2,3,1,20683,19701
Sp1,Rest,Activation,21179468,Opisthokonta,Eumetazoa,4,3,1,20683,19712
Sp1,Rho,Activation,15781457,Opisthokonta,Eumetazoa,4,3,1,20683,212541
Sp1,Rhox5,Activation,19285002,Opisthokonta,Rodentia,7,3,4,20683,18617
Sp1,Rnf141,Unknown,18584306,Opisthokonta,Eukaryota,2,3,1,20683,67150
Sp1,Rnls,Unknown,25295465,Opisthokonta,Amniota,6,3,3,20683,67795
Sp1,Runx2,Activation,19017640,Opisthokonta,Eumetazoa,4,3,1,20683,12393
Sp1,Scarb1,Unknown,23192982,Opisthokonta,Eukaryota,2,3,1,20683,20778
Sp1,Sct,Activation,17875929,Opisthokonta,Amniota,6,3,3,20683,20287
Sp1,Sell,Activation,19041738,Opisthokonta,Eumetazoa,4,3,1,20683,20343
Sp1,Serpine1,Unknown,17890327,Opisthokonta,cellular organisms,1,3,2,20683,18787
Sp1,Setdb1,Activation,17142323,Opisthokonta,Eukaryota,2,3,1,20683,84505
Sp1,Sftpb,Unknown,19096034,Opisthokonta,Amniota,6,3,3,20683,20388
Sp1,Sh3gl1,Unknown,16990610,Opisthokonta,Eukaryota,2,3,1,20683,20405
Sp1,Sirt1,Activation,23843607,Opisthokonta,cellular organisms,1,3,2,20683,93759
Sp1,Sirt1,Unknown,21216258,Opisthokonta,cellular organisms,1,3,2,20683,93759
Sp1,Skil,Unknown,17625116,Opisthokonta,Eumetazoa,4,3,1,20683,20482
Sp1,Slc11a1,Unknown,12840021,Opisthokonta,cellular organisms,1,3,2,20683,18173
Sp1,Slc25a4,Unknown,14720305,Opisthokonta,Eukaryota,2,3,1,20683,11739
Sp1,Slc2a1,Activation,18249093,Opisthokonta,cellular organisms,1,3,2,20683,20525
Sp1,Slc2a3,Repression,15054091,Opisthokonta,cellular organisms,1,3,2,20683,20527
Sp1,Slc2a4,Unknown,22016564,Opisthokonta,cellular organisms,1,3,2,20683,20528
Sp1,Slc3a2,Unknown,17023546,Opisthokonta,cellular organisms,1,3,2,20683,17254
Sp1,Slc5a1,Repression,15664265,Opisthokonta,cellular organisms,1,3,2,20683,20537
Sp1,Slc5a1,Unknown,20060848,Opisthokonta,cellular organisms,1,3,2,20683,20537
Sp1,Slc5a2,Unknown,20060848,Opisthokonta,cellular organisms,1,3,2,20683,246787
Sp1,Slc7a5,Unknown,17023546,Opisthokonta,cellular organisms,1,3,2,20683,20539
Sp1,Slc9a2,Activation,11287330,Opisthokonta,cellular organisms,1,3,2,20683,226999
Sp1,Smad7,Unknown,10843994,Opisthokonta,Eumetazoa,4,3,1,20683,17131
Sp1,Smarcc1,Unknown,15187086,Opisthokonta,Eukaryota,2,3,1,20683,20588
Sp1,Socs3,Unknown,18571793;22311708,Opisthokonta,Amniota,6,3,3,20683,12702
Sp1,Sod2,Unknown,22009531,Opisthokonta,cellular organisms,1,3,2,20683,20656
Sp1,Sod3,Activation,15451065,Opisthokonta,Eukaryota,2,3,1,20683,20657
Sp1,Sp1,Unknown,9164849,Opisthokonta,Opisthokonta,3,3,0,20683,20683
Sp1,Sp4,Repression,11245974,Opisthokonta,Eukaryota,2,3,1,20683,20688
Sp1,Sparc,Unknown,20687958,Opisthokonta,Eumetazoa,4,3,1,20683,20692
Sp1,Src,Activation,10625617,Opisthokonta,Eukaryota,2,3,1,20683,20779
Sp1,Srebf1,Activation,20179320;24458133,Opisthokonta,Eukaryota,2,3,1,20683,20787
Sp1,Srebf1,Unknown,10918064;15462672;23315940,Opisthokonta,Eukaryota,2,3,1,20683,20787
Sp1,St8sia1,Unknown,11098147,Opisthokonta,Vertebrata,5,3,2,20683,20449
Sp1,Star,Unknown,10919277,Opisthokonta,Eumetazoa,4,3,1,20683,20845
Sp1,Sult1a1,Unknown,9516473,Opisthokonta,Eukaryota,2,3,1,20683,20887
Sp1,Syn2,Unknown,8034599,Opisthokonta,Eumetazoa,4,3,1,20683,20965
Sp1,Tal1,Unknown,9786909,Opisthokonta,Eumetazoa,4,3,1,20683,21349
Sp1,Tec,Activation,9177279,Opisthokonta,Eukaryota,2,3,1,20683,21682
Sp1,Tec,Unknown,19843184,Opisthokonta,Eukaryota,2,3,1,20683,21682
Sp1,Tert,Activation,15511642,Opisthokonta,Eukaryota,2,3,1,20683,21752
Sp1,Tert,Unknown,11562751,Opisthokonta,Eukaryota,2,3,1,20683,21752
Sp1,Tesc,Activation,20540995,Opisthokonta,Eukaryota,2,3,1,20683,57816
Sp1,Tfap2c,Unknown,12801994,Opisthokonta,Eumetazoa,4,3,1,20683,21420
Sp1,Tgfbr2,Unknown,10766860;12840808,Opisthokonta,Eukaryota,2,3,1,20683,21813
Sp1,Tgm1,Activation,15061870,Opisthokonta,Amniota,6,3,3,20683,21816
Sp1,Thra,Repression,14715929,Opisthokonta,Eumetazoa,4,3,1,20683,21833
Sp1,Timp3,Unknown,20056610,Opisthokonta,Eumetazoa,4,3,1,20683,21859
Sp1,Tlr2,Unknown,11739511,Opisthokonta,Eukaryota,2,3,1,20683,24088
Sp1,Tnf,Unknown,12509451;20221720,Opisthokonta,Amniota,6,3,3,20683,21926
Sp1,Tnfaip3,Unknown,15843561,Opisthokonta,Eumetazoa,4,3,1,20683,21929
Sp1,Tnfsf11,Activation,16052479,Opisthokonta,Amniota,6,3,3,20683,21943
Sp1,Tnk1,Unknown,19481140,Opisthokonta,Eukaryota,2,3,1,20683,83813
Sp1,Tpt1,Activation,14755691,Opisthokonta,Eukaryota,2,3,1,20683,22070
Sp1,Tpt1,Unknown,11997040;21858218,Opisthokonta,Eukaryota,2,3,1,20683,22070
Sp1,Trf,Unknown,8548503,Opisthokonta,Vertebrata,5,3,2,20683,22041
Sp1,Tspo,Unknown,17402746,Opisthokonta,cellular organisms,1,3,2,20683,12257
Sp1,Txlng,Activation,23463631,Opisthokonta,Amniota,6,3,3,20683,353170
Sp1,Tyms,Unknown,9218479,Opisthokonta,cellular organisms,1,3,2,20683,22171
Sp1,Ucp2,Unknown,11150307,Opisthokonta,Eukaryota,2,3,1,20683,22228
Sp1,Ucp3,Activation,24391766,Opisthokonta,Eukaryota,2,3,1,20683,22229
Sp1,Vegfa,Activation,14662796;18021292,Opisthokonta,Vertebrata,5,3,2,20683,22339
Sp1,Vegfa,Repression,10910082,Opisthokonta,Vertebrata,5,3,2,20683,22339
Sp1,Vegfa,Unknown,11191053;12119294;12975317;16835303;9264407,Opisthokonta,Vertebrata,5,3,2,20683,22339
Sp1,Wnt9a,Unknown,24778176,Opisthokonta,Eumetazoa,4,3,1,20683,216795
Sp1,Zbtb14,Activation,9618270,Opisthokonta,Eumetazoa,4,3,1,20683,22666
Sp1,Ngfr,Activation,21105874,Opisthokonta,Amniota,6,3,3,20683,18053
Sp2,Alox8,Unknown,14711820,Opisthokonta,cellular organisms,1,3,2,78912,11688
Sp2,B4galnt1,Activation,24102378,Opisthokonta,Amniota,6,3,3,78912,14421
Sp2,Col2a1,Unknown,11447232,Opisthokonta,Vertebrata,5,3,2,78912,12824
Sp2,Dhfr,Unknown,14726517,Opisthokonta,cellular organisms,1,3,2,78912,13361
Sp2,Ets1,Unknown,16300938,Opisthokonta,Eumetazoa,4,3,1,78912,23871
Sp2,Id3,Unknown,16216350,Opisthokonta,Eumetazoa,4,3,1,78912,15903
Sp2,Mgp,Unknown,19306294,Opisthokonta,Amniota,6,3,3,78912,17313
Sp2,Pcyt1a,Repression,10744779,Opisthokonta,cellular organisms,1,3,2,78912,13026
Sp2,Ucp2,Unknown,11150307,Opisthokonta,Eukaryota,2,3,1,78912,22228
Sp3,Acaca,Activation,8576128,Opisthokonta,cellular organisms,1,3,2,20687,107476
Sp3,Acsbg1,Activation,16125341,Opisthokonta,cellular organisms,1,3,2,20687,94180
Sp3,Acta2,Activation,12110667,Opisthokonta,Eukaryota,2,3,1,20687,11475
Sp3,Adcy4,Unknown,18388192,Opisthokonta,Eukaryota,2,3,1,20687,104110
Sp3,Ahr,Activation,9778040,Opisthokonta,Eumetazoa,4,3,1,20687,11622
Sp3,Alox8,Unknown,14711820,Opisthokonta,cellular organisms,1,3,2,20687,11688
Sp3,Ang2,Activation,17670746,Opisthokonta,Vertebrata,5,3,2,20687,11731
Sp3,Angpt2,Activation,17670746,Opisthokonta,Eumetazoa,4,3,1,20687,11601
Sp3,Angpt2,Repression,16413606,Opisthokonta,Eumetazoa,4,3,1,20687,11601
Sp3,Bmp2,Unknown,17317039,Opisthokonta,Eumetazoa,4,3,1,20687,12156
Sp3,Bsg,Activation,11814679,Opisthokonta,Eumetazoa,4,3,1,20687,12215
Sp3,Cdh5,Activation,21464949,Opisthokonta,Eumetazoa,4,3,1,20687,12562
Sp3,Cdk5r1,Unknown,11724806,Opisthokonta,Eumetazoa,4,3,1,20687,12569
Sp3,Cdk5r2,Unknown,19437621,Opisthokonta,Eumetazoa,4,3,1,20687,12570
Sp3,Cdkn1a,Activation,8995437,Opisthokonta,Amniota,6,3,3,20687,12575
Sp3,Cdkn1a,Unknown,23066038,Opisthokonta,Amniota,6,3,3,20687,12575
Sp3,Cebpa,Activation,11050170,Opisthokonta,Eumetazoa,4,3,1,20687,12606
Sp3,Ces2c,Unknown,15283701,Opisthokonta,cellular organisms,1,3,2,20687,234671
Sp3,Col2a1,Repression,11447232,Opisthokonta,Vertebrata,5,3,2,20687,12824
Sp3,Csf1,Activation,8407965,Opisthokonta,Amniota,6,3,3,20687,12977
Sp3,Dck,Unknown,15548386,Opisthokonta,cellular organisms,1,3,2,20687,13178
Sp3,Dmd,Activation,15550398,Opisthokonta,Eukaryota,2,3,1,20687,13405
Sp3,Dnm1,Unknown,11809758,Opisthokonta,Eukaryota,2,3,1,20687,13429
Sp3,Dnmt1,Activation,12071960,Opisthokonta,cellular organisms,1,3,2,20687,13433
Sp3,Epas1,Unknown,16394508,Opisthokonta,Eumetazoa,4,3,1,20687,13819
Sp3,Fbln1,Unknown,11829738,Opisthokonta,Eukaryota,2,3,1,20687,14114
Sp3,Gabra6,Unknown,17652716,Opisthokonta,Eumetazoa,4,3,1,20687,14399
Sp3,Ghr,Activation,15604202,Opisthokonta,Amniota,6,3,3,20687,14600
Sp3,Ghr,Unknown,11390427,Opisthokonta,Amniota,6,3,3,20687,14600
Sp3,Gpc4,Activation,15297147,Opisthokonta,Eumetazoa,4,3,1,20687,14735
Sp3,Hgf,Activation,9223667,Opisthokonta,Eumetazoa,4,3,1,20687,15234
Sp3,Hmga2,Activation,12799440,Opisthokonta,Amniota,6,3,3,20687,15364
Sp3,Hmga2,Unknown,11802722,Opisthokonta,Amniota,6,3,3,20687,15364
Sp3,Hrasls5,Activation,12054540,Opisthokonta,Vertebrata,5,3,2,20687,66727
Sp3,Ifitm5,Activation,23530031,Opisthokonta,Amniota,6,3,3,20687,73835
Sp3,Il10,Activation,10861063,Opisthokonta,Amniota,6,3,3,20687,16153
Sp3,Il10,Unknown,10861064,Opisthokonta,Amniota,6,3,3,20687,16153
Sp3,Il6,Unknown,15688401,Opisthokonta,Amniota,6,3,3,20687,16193
Sp3,Itga6,Activation,17652716,Opisthokonta,Eukaryota,2,3,1,20687,16403
Sp3,Kcnn3,Repression,20682843,Opisthokonta,Eumetazoa,4,3,1,20687,140493
Sp3,Lama1,Activation,12519763;15220343,Opisthokonta,Eumetazoa,4,3,1,20687,16772
Sp3,Lipe,Activation,11812735,Opisthokonta,cellular organisms,1,3,2,20687,16890
Sp3,Lmna,Unknown,15219855,Opisthokonta,Eumetazoa,4,3,1,20687,16905
Sp3,Lpl,Unknown,15755745,Opisthokonta,Eumetazoa,4,3,1,20687,16956
Sp3,Mapk1,Unknown,10727414,Opisthokonta,Eukaryota,2,3,1,20687,26413
Sp3,Mertk,Unknown,12153576,Opisthokonta,Eukaryota,2,3,1,20687,17289
Sp3,Met,Repression,10713700,Opisthokonta,Eukaryota,2,3,1,20687,17295
Sp3,Met,Unknown,12473536,Opisthokonta,Eukaryota,2,3,1,20687,17295
Sp3,Mgp,Repression,19306294,Opisthokonta,Amniota,6,3,3,20687,17313
Sp3,Riox2,Unknown,24324617,Opisthokonta,cellular organisms,1,3,2,20687,67014
Sp3,Muc5ac,Unknown,14570593,Opisthokonta,Eumetazoa,4,3,1,20687,17833
Sp3,Nanog,Activation,16541131,Opisthokonta,Eukaryota,2,3,1,20687,71950
Sp3,Nanog,Repression,16541131,Opisthokonta,Eukaryota,2,3,1,20687,71950
Sp3,Nes,Unknown,15135078,Opisthokonta,Eukaryota,2,3,1,20687,18008
Sp3,Nos3,Unknown,15180995,Opisthokonta,cellular organisms,1,3,2,20687,18127
Sp3,Nrgn,Activation,21068393,Opisthokonta,Amniota,6,3,3,20687,64011
Sp3,Oas1g,Unknown,10567409,Opisthokonta,Amniota,6,3,3,20687,23960
Sp3,Oprd1,Repression,12890683,Opisthokonta,Eumetazoa,4,3,1,20687,18386
Sp3,Oprm1,Activation,12670713,Opisthokonta,Eumetazoa,4,3,1,20687,18390
Sp3,Oprm1,Repression,17130167,Opisthokonta,Eumetazoa,4,3,1,20687,18390
Sp3,Oprm1,Unknown,15703380;9765304,Opisthokonta,Eumetazoa,4,3,1,20687,18390
Sp3,Pcyt1a,Activation,10744779,Opisthokonta,cellular organisms,1,3,2,20687,13026
Sp3,Pde6b,Repression,15781457,Opisthokonta,Eukaryota,2,3,1,20687,18587
Sp3,Pgr,Unknown,20087433,Opisthokonta,Eumetazoa,4,3,1,20687,18667
Sp3,Pla2g16,Unknown,12054540,Opisthokonta,Vertebrata,5,3,2,20687,225845
Sp3,Prkra,Activation,16339759,Opisthokonta,cellular organisms,1,3,2,20687,23992
Sp3,Proc,Activation,21745612,Opisthokonta,Eumetazoa,4,3,1,20687,19123
Sp3,Ptdss1,Activation,21068393,Opisthokonta,Eukaryota,2,3,1,20687,19210
Sp3,Ptgs2,Activation,17012241,Opisthokonta,Eukaryota,2,3,1,20687,19225
Sp3,Rac2,Activation,10098607,Opisthokonta,Eukaryota,2,3,1,20687,19354
Sp3,Ren1,Activation,14761860,Opisthokonta,Eukaryota,2,3,1,20687,19701
Sp3,Rest,Unknown,17130167,Opisthokonta,Eumetazoa,4,3,1,20687,19712
Sp3,Rho,Unknown,15781457,Opisthokonta,Eumetazoa,4,3,1,20687,212541
Sp3,Sdc1,Unknown,22134060,Opisthokonta,Eumetazoa,4,3,1,20687,20969
Sp3,Setdb1,Activation,17142323,Opisthokonta,Eukaryota,2,3,1,20687,84505
Sp3,Slc2a3,Repression,15054091,Opisthokonta,cellular organisms,1,3,2,20687,20527
Sp3,Slc9a2,Repression,11287330,Opisthokonta,cellular organisms,1,3,2,20687,226999
Sp3,Socs3,Unknown,22311708,Opisthokonta,Amniota,6,3,3,20687,12702
Sp3,Sod3,Activation,15451065,Opisthokonta,Eukaryota,2,3,1,20687,20657
Sp3,Sp1,Repression,19306294,Opisthokonta,Opisthokonta,3,3,0,20687,20683
Sp3,Sp1,Unknown,9164849,Opisthokonta,Opisthokonta,3,3,0,20687,20683
Sp3,Star,Unknown,16109738,Opisthokonta,Eumetazoa,4,3,1,20687,20845
Sp3,Tal1,Unknown,9786909,Opisthokonta,Eumetazoa,4,3,1,20687,21349
Sp3,Tert,Activation,15511642,Opisthokonta,Eukaryota,2,3,1,20687,21752
Sp3,Tert,Unknown,11562751,Opisthokonta,Eukaryota,2,3,1,20687,21752
Sp3,Tesc,Activation,20540995,Opisthokonta,Eukaryota,2,3,1,20687,57816
Sp3,Tfap2c,Unknown,12801994,Opisthokonta,Eumetazoa,4,3,1,20687,21420
Sp3,Tnk1,Unknown,19481140,Opisthokonta,Eukaryota,2,3,1,20687,83813
Sp3,Tspo,Unknown,17402746,Opisthokonta,cellular organisms,1,3,2,20687,12257
Sp3,Txlng,Repression,23463631,Opisthokonta,Amniota,6,3,3,20687,353170
Sp3,Ucp2,Unknown,11150307,Opisthokonta,Eukaryota,2,3,1,20687,22228
Sp3,Ucp3,Activation,24391766,Opisthokonta,Eukaryota,2,3,1,20687,22229
Sp3,Vegfa,Activation,14662796,Opisthokonta,Vertebrata,5,3,2,20687,22339
Sp3,Vegfa,Unknown,9264407,Opisthokonta,Vertebrata,5,3,2,20687,22339
Sp3,Zfp143,Activation,10657238,Opisthokonta,Eumetazoa,4,3,1,20687,20841
Sp4,Cdk5r1,Unknown,11724806,Eukaryota,Eumetazoa,4,2,2,20688,12569
Sp4,Gria1,Unknown,24576410,Eukaryota,cellular organisms,1,2,1,20688,14799
Sp4,Nrgn,Activation,21068393,Eukaryota,Amniota,6,2,4,20688,64011
Sp4,Pde6b,Unknown,15781457,Eukaryota,Eukaryota,2,2,0,20688,18587
Sp4,Ptdss1,Unknown,21068393,Eukaryota,Eukaryota,2,2,0,20688,19210
Sp4,Rho,Activation,15781457,Eukaryota,Eumetazoa,4,2,2,20688,212541
Sp4,Slc9a2,Repression,11287330,Eukaryota,cellular organisms,1,2,1,20688,226999
Sp4,Vegfa,Unknown,15374992,Eukaryota,Vertebrata,5,2,3,20688,22339
Sp5,Cdkn1a,Repression,17090534,Amniota,Amniota,6,6,0,64406,12575
Sp7,Bglap,Unknown,21820092,Opisthokonta,Vertebrata,5,3,2,170574,12096
Sp7,Bglap2,Activation,21820092,Opisthokonta,Vertebrata,5,3,2,170574,12097
Sp7,Bglap2,Unknown,24106268,Opisthokonta,Vertebrata,5,3,2,170574,12097
Sp7,Col5a1,Activation,20888414,Opisthokonta,Vertebrata,5,3,2,170574,12831
Sp7,Col5a3,Activation,20206127;20888414,Opisthokonta,Eumetazoa,4,3,1,170574,53867
Sp7,Ctnnb1,Unknown,18458345,Opisthokonta,Eukaryota,2,3,1,170574,12387
Sp7,Dkk1,Activation,18458345;22459449,Opisthokonta,Amniota,6,3,3,170574,13380
Sp7,Dmp1,Unknown,23430263,Opisthokonta,Amniota,6,3,3,170574,13406
Sp7,Dspp,Activation,19783797,Opisthokonta,Amniota,6,3,3,170574,666279
Sp7,Dspp,Unknown,23430263,Opisthokonta,Amniota,6,3,3,170574,666279
Sp7,Gja3,Activation,23376077,Opisthokonta,Vertebrata,5,3,2,170574,14611
Sp7,Ibsp,Unknown,24106268,Opisthokonta,Amniota,6,3,3,170574,15891
Sp7,Ifitm5,Activation,23530031,Opisthokonta,Amniota,6,3,3,170574,73835
Sp7,Sp7,Activation,20816666,Opisthokonta,Opisthokonta,3,3,0,170574,170574
Sp7,Satb2,Activation,21828043,Opisthokonta,Eumetazoa,4,3,1,170574,212712
Sp7,Sost,Activation,20816666,Opisthokonta,Amniota,6,3,3,170574,74499
Sp7,Sost,Repression,20816666,Opisthokonta,Amniota,6,3,3,170574,74499
Sp7,Spp1,Unknown,24106268,Opisthokonta,Amniota,6,3,3,170574,20750
Sp7,Vegfa,Unknown,22750006,Opisthokonta,Vertebrata,5,3,2,170574,22339
Sp8,Fgf10,Unknown,15358670,Opisthokonta,Eumetazoa,4,3,1,320145,14165
Sp8,Fgf8,Activation,17509151,Opisthokonta,Eumetazoa,4,3,1,320145,14179
Sp8,Fgf8,Unknown,16571633,Opisthokonta,Eumetazoa,4,3,1,320145,14179
Sp8,Nr2f1,Repression,23307639,Opisthokonta,Eumetazoa,4,3,1,320145,13865
Sp9,Fgf8,Unknown,15358670,Opisthokonta,Eumetazoa,4,3,1,381373,14179
Spdef,Birc5,Repression,16897429,Eumetazoa,Opisthokonta,3,4,1,30051,11799
Spdef,Cdkn1a,Unknown,20139077,Eumetazoa,Amniota,6,4,2,30051,12575
Spdef,Foxj1,Activation,17347682,Eumetazoa,Opisthokonta,3,4,1,30051,15223
Spdef,Scgb1a1,Activation,17347682,Eumetazoa,Amniota,6,4,2,30051,22287
Spdef,Sftpc,Activation,17347682,Eumetazoa,Amniota,6,4,2,30051,20389
Spdef,Sox17,Activation,17347682,Eumetazoa,Eukaryota,2,4,2,30051,20671
Spen,Col2a1,Repression,15778499,Eukaryota,Vertebrata,5,2,3,56381,12824
Spi1,Acp5,Unknown,11481336,Eumetazoa,Eukaryota,2,4,2,20375,11433
Spi1,Aif1,Activation,11861656,Eumetazoa,Eukaryota,2,4,2,20375,11629
Spi1,Bcl2l11,Repression,23852375,Eumetazoa,Amniota,6,4,2,20375,12125
Spi1,Ccl5,Activation,16707500,Eumetazoa,Amniota,6,4,2,20375,20304
Spi1,Cd1d1,Unknown,16002702,Eumetazoa,Amniota,6,4,2,20375,12479
Spi1,Csf1r,Activation,16455978;7964503,Eumetazoa,Eukaryota,2,4,2,20375,12978
Spi1,Csf1r,Unknown,19339695,Eumetazoa,Eukaryota,2,4,2,20375,12978
Spi1,Dcstamp,Unknown,17402846,Eumetazoa,Eumetazoa,4,4,0,20375,75766
Spi1,Elane,Unknown,8756629,Eumetazoa,Eumetazoa,4,4,0,20375,50701
Spi1,Elf1,Unknown,20525788,Eumetazoa,Vertebrata,5,4,1,20375,13709
Spi1,Fcer1g,Activation,18629488,Eumetazoa,Amniota,6,4,2,20375,14127
Spi1,Fes,Activation,9368014,Eumetazoa,Eukaryota,2,4,2,20375,14159
Spi1,Flt3,Activation,24810486,Eumetazoa,Eukaryota,2,4,2,20375,14255
Spi1,H2-Ab1,Repression,9442396,Eumetazoa,Vertebrata,5,4,1,20375,14961
Spi1,Il1b,Activation,22454293,Eumetazoa,Amniota,6,4,2,20375,16176
Spi1,Il7r,Unknown,11869689;15944284,Eumetazoa,Amniota,6,4,2,20375,16197
Spi1,Il9,Activation,22904310,Eumetazoa,Amniota,6,4,2,20375,16198
Spi1,Irf8,Activation,24810486;26054719,Eumetazoa,Amniota,6,4,2,20375,15900
Spi1,Itga2b,Activation,10210321,Eumetazoa,Eukaryota,2,4,2,20375,16399
Spi1,Itgb3,Unknown,18288635,Eumetazoa,Eumetazoa,4,4,0,20375,16416
Spi1,Med1,Activation,10210321,Eumetazoa,Eukaryota,2,4,2,20375,19014
Spi1,Mef2c,Unknown,19169261,Eumetazoa,Eukaryota,2,4,2,20375,17260
Spi1,Mmp13,Repression,9178763,Eumetazoa,Eukaryota,2,4,2,20375,17386
Spi1,Mrc1,Repression,9354684,Eumetazoa,Eumetazoa,4,4,0,20375,17533
Spi1,Ncf1,Activation,22454293,Eumetazoa,Eukaryota,2,4,2,20375,17969
Spi1,Ncf4,Activation,22454293,Eumetazoa,Eukaryota,2,4,2,20375,17972
Spi1,Nfkb1,Unknown,25733685,Eumetazoa,Eukaryota,2,4,2,20375,18033
Spi1,Oprm1,Repression,14998994,Eumetazoa,Eumetazoa,4,4,0,20375,18390
Spi1,Pirb,Activation,21555536,Eumetazoa,Amniota,6,4,2,20375,18733
Spi1,Ptgds,Activation,18680724,Eumetazoa,Amniota,6,4,2,20375,19215
Spi1,Ptgds,Unknown,19181746,Eumetazoa,Amniota,6,4,2,20375,19215
Spi1,Ptprc,Activation,11114304,Eumetazoa,Eukaryota,2,4,2,20375,19264
Spi1,Ptpro,Unknown,19167354,Eumetazoa,Eukaryota,2,4,2,20375,19277
Spi1,Scn8a,Activation,17924165,Eumetazoa,Opisthokonta,3,4,1,20375,20273
Spi1,Tal1,Unknown,9786909,Eumetazoa,Eumetazoa,4,4,0,20375,21349
Spi1,Tal2,Unknown,24086757,Eumetazoa,Eumetazoa,4,4,0,20375,21350
Spi1,Tec,Unknown,19843184;9177279,Eumetazoa,Eukaryota,2,4,2,20375,21682
